nums,chans,neuts,suss,thOKs,thneus,thnos,numlegends,m_nums,m_chans,m_neuts,m_suss,m_thOKs,m_thneus,m_thnos,m_numlegends,m_toslegends,indegrees,c_ages,c_males,c_years,c_debts,c_s0s,c_s1s,c_s2s,c_s3s,c_s4s,c_s5s,c_s6s,c_s7s,c_s8s,c_s9s,c_s10s,c_snums
39,1,26,1,0,6,5,3,1.69565217391304,0.0434782608695652,1.1304347826087,0.0434782608695652,0,0.260869565217391,0.217391304347826,0.130434782608696,1,23,,1,,20,0,1,0,1,0,1,0,1,0,1,0,5
3,0,1,0,0,2,0,2,1.5,0,0.5,0,0,1,0,1,0,2,25,1,,,0,0,0,1,0,0,0,0,0,0,0,1
2,0,1,0,0,1,0,0,1,0,0.5,0,0,0.5,0,0,0,2,35,,,,0,0,0,1,0,0,0,0,0,0,0,1
18,2,5,0,1,7,3,0,2.57142857142857,0.285714285714286,0.714285714285714,0,0.142857142857143,1,0.428571428571429,0,0,7,,1,,,0,0,0,1,0,0,0,0,0,0,0,1
11,0,2,0,2,6,1,1,1.375,0,0.25,0,0.25,0.75,0.125,0.125,0,8,35,0,,14,0,0,1,1,1,0,0,0,0,0,0,3
48,5,21,1,13,7,1,0,4.36363636363636,0.454545454545454,1.90909090909091,0.0909090909090909,1.18181818181818,0.636363636363636,0.0909090909090909,0,0,11,35,1,,10,0,0,1,1,1,0,1,0,0,0,0,4
65,3,23,0,9,27,3,2,2.6,0.12,0.92,0,0.36,1.08,0.12,0.08,0,25,45,1,,4,0,0,0,1,1,0,0,0,0,0,0,2
42,4,6,1,11,18,2,0,2,0.19047619047619,0.285714285714286,0.0476190476190476,0.523809523809524,0.857142857142857,0.0952380952380952,0,0,21,45,1,,,0,1,0,0,1,1,0,0,1,0,0,4
12,0,4,1,0,6,1,1,1.33333333333333,0,0.444444444444444,0.111111111111111,0,0.666666666666667,0.111111111111111,0.111111111111111,0,9,,,,,0,1,0,0,1,0,0,0,0,0,0,2
42,3,7,0,9,21,2,0,8.4,0.6,1.4,0,1.8,4.2,0.4,0,0,5,,1,,,0,0,0,1,0,0,0,0,0,0,0,1
268,8,122,6,31,88,13,3,3.57333333333333,0.106666666666667,1.62666666666667,0.08,0.413333333333333,1.17333333333333,0.173333333333333,0.04,1,75,,,,12,0,1,1,1,1,0,0,0,1,0,0,5
4,0,1,1,0,1,1,1,1.33333333333333,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0,3,,1,,,0,0,0,1,0,0,0,0,0,1,0,2
45,9,7,1,15,13,0,0,3.46153846153846,0.692307692307692,0.538461538461538,0.0769230769230769,1.15384615384615,1,0,0,1,13,25,1,,,0,1,1,1,1,0,1,1,1,0,0,7
4840,169,2064,90,562,1607,348,17,15.3650793650794,0.536507936507936,6.55238095238095,0.285714285714286,1.78412698412698,5.1015873015873,1.1047619047619,0.0539682539682539,0,315,,0,20,2,0,1,1,1,1,0,0,1,0,1,0,6
3335,76,1528,34,425,1124,148,8,26.259842519685,0.598425196850394,12.0314960629921,0.267716535433071,3.34645669291339,8.8503937007874,1.16535433070866,0.0629921259842519,0,127,45,0,,,0,0,1,1,1,0,0,1,0,0,0,4
14,0,6,0,4,3,1,0,2,0,0.857142857142857,0,0.571428571428571,0.428571428571429,0.142857142857143,0,0,7,45,,,,0,0,0,1,0,0,0,0,1,0,0,2
3,1,0,0,1,1,0,1,1.5,0.5,0,0,0.5,0.5,0,0.5,0,2,,,,,0,0,0,1,0,0,0,0,0,0,0,1
127,4,43,0,8,71,1,2,3.96875,0.125,1.34375,0,0.25,2.21875,0.03125,0.0625,0,32,,,50,,0,1,1,1,0,0,0,0,0,0,0,3
9,0,7,0,0,1,1,0,1.28571428571429,0,1,0,0,0.142857142857143,0.142857142857143,0,0,7,25,1,,,0,0,1,1,0,0,0,0,0,0,0,2
8,2,0,0,0,6,0,4,1.6,0.4,0,0,0,1.2,0,0.8,0,5,25,1,,15,0,0,0,1,0,0,0,0,0,0,0,1
47,7,10,0,14,14,2,0,3.13333333333333,0.466666666666667,0.666666666666667,0,0.933333333333333,0.933333333333333,0.133333333333333,0,0,15,,1,,,0,1,0,1,1,0,0,0,0,0,0,3
193,21,49,2,36,78,7,10,2.57333333333333,0.28,0.653333333333333,0.0266666666666666,0.48,1.04,0.0933333333333333,0.133333333333333,0,75,,1,,,0,0,0,1,0,0,0,0,0,0,0,1
13,0,5,0,3,5,0,1,2.6,0,1,0,0.6,1,0,0.2,0,5,,0,,,0,0,0,0,0,0,0,0,1,0,0,1
5,0,1,0,0,4,0,2,1.25,0,0.25,0,0,1,0,0.5,0,4,35,,,,0,0,0,1,0,0,0,0,0,0,0,1
533,29,122,2,142,223,15,3,7.3013698630137,0.397260273972603,1.67123287671233,0.0273972602739726,1.94520547945205,3.05479452054794,0.205479452054794,0.0410958904109589,0,73,,1,,,0,0,1,1,1,1,1,0,0,0,0,5
7,0,4,0,3,0,0,0,1.16666666666667,0,0.666666666666667,0,0.5,0,0,0,0,6,35,1,,10,0,1,0,1,0,1,1,0,0,0,0,4
4,0,1,0,0,2,1,0,1,0,0.25,0,0,0.5,0.25,0,0,4,,,,,0,0,0,0,1,0,0,0,0,0,0,1
162,5,47,0,49,59,2,0,4.62857142857143,0.142857142857143,1.34285714285714,0,1.4,1.68571428571429,0.0571428571428571,0,0,35,,1,167,,0,1,0,0,1,0,0,1,1,1,0,5
16,1,6,0,1,7,1,2,2.66666666666667,0.166666666666667,1,0,0.166666666666667,1.16666666666667,0.166666666666667,0.333333333333333,0,6,45,1,200,12,0,1,0,1,0,0,0,0,0,0,0,2
7,1,1,0,0,5,0,2,1.75,0.25,0.25,0,0,1.25,0,0.5,0,4,,1,,,0,0,0,1,0,1,0,0,0,0,0,2
617,19,268,3,65,228,34,10,6.17,0.19,2.68,0.03,0.65,2.28,0.34,0.1,0,100,,1,200,15,0,0,1,0,0,0,0,0,0,1,0,2
1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,35,1,,,0,1,0,0,0,0,0,0,0,0,0,1
100,12,12,1,41,31,3,16,4.54545454545455,0.545454545454545,0.545454545454545,0.0454545454545454,1.86363636363636,1.40909090909091,0.136363636363636,0.727272727272727,0,22,25,1,,,0,0,0,1,1,0,0,0,0,0,0,2
52,5,13,0,7,25,2,2,1.85714285714286,0.178571428571429,0.464285714285714,0,0.25,0.892857142857143,0.0714285714285714,0.0714285714285714,0,28,,1,,,0,0,0,1,1,1,0,0,0,0,0,3
1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,,1,,,0,0,0,1,1,0,0,0,0,0,0,2
3,0,2,0,1,0,0,0,1.5,0,1,0,0.5,0,0,0,0,2,,,,,0,0,0,0,1,0,1,1,0,0,0,3
242,15,52,0,54,106,15,1,6.72222222222222,0.416666666666667,1.44444444444444,0,1.5,2.94444444444444,0.416666666666667,0.0277777777777777,0,36,,1,,4,0,1,0,1,1,0,0,0,0,0,0,3
79,8,22,6,11,27,5,0,2.25714285714286,0.228571428571429,0.628571428571429,0.171428571428571,0.314285714285714,0.771428571428571,0.142857142857143,0,0,35,,,,,0,1,0,1,1,0,1,0,0,1,0,5
104,14,22,0,15,42,11,0,4.52173913043478,0.608695652173913,0.956521739130435,0,0.652173913043478,1.82608695652174,0.478260869565217,0,0,23,,1,100,15,0,1,0,1,1,0,1,1,1,0,1,7
18,1,2,0,10,3,2,0,1.125,0.0625,0.125,0,0.625,0.1875,0.125,0,0,16,45,1,,,0,1,0,1,0,0,0,0,0,0,0,2
20,1,4,0,5,8,2,0,1.53846153846154,0.0769230769230769,0.307692307692308,0,0.384615384615385,0.615384615384615,0.153846153846154,0,0,13,,1,,10,0,1,0,1,1,0,0,0,1,0,0,4
51,12,12,0,7,20,0,1,2.83333333333333,0.666666666666667,0.666666666666667,0,0.388888888888889,1.11111111111111,0,0.0555555555555555,0,18,45,1,,,0,0,0,1,1,0,1,1,1,0,1,6
12,0,5,1,1,5,0,2,2,0,0.833333333333333,0.166666666666667,0.166666666666667,0.833333333333333,0,0.333333333333333,0,6,,1,,,0,0,0,1,0,0,0,0,0,0,0,1
3,1,2,0,0,0,0,0,1,0.333333333333333,0.666666666666667,0,0,0,0,0,0,3,,1,,,0,0,0,1,1,0,0,0,0,0,0,2
212,11,54,6,39,82,20,6,3.3125,0.171875,0.84375,0.09375,0.609375,1.28125,0.3125,0.09375,0,64,35,1,,,0,0,0,1,0,0,0,0,0,0,0,1
955,23,335,0,184,393,20,1,16.4655172413793,0.396551724137931,5.77586206896552,0,3.17241379310345,6.77586206896552,0.344827586206897,0.0172413793103448,0,58,,1,,,0,0,0,1,1,0,0,0,0,0,0,2
18,2,7,1,0,8,0,0,2.25,0.25,0.875,0.125,0,1,0,0,0,8,45,,,,0,0,0,1,1,0,0,0,0,0,0,2
16,1,4,0,2,9,0,0,1.6,0.1,0.4,0,0.2,0.9,0,0,0,10,35,0,25,,0,1,0,1,1,0,0,0,1,0,0,4
823,54,360,46,84,170,109,5,10.9733333333333,0.72,4.8,0.613333333333333,1.12,2.26666666666667,1.45333333333333,0.0666666666666666,0,75,,0,,,0,1,0,1,1,1,0,0,1,0,0,5
17,0,5,0,4,8,0,2,1.30769230769231,0,0.384615384615385,0,0.307692307692308,0.615384615384615,0,0.153846153846154,0,13,,0,200,,0,0,0,1,0,0,0,0,0,1,1,3
5,0,2,0,0,2,1,1,1.25,0,0.5,0,0,0.5,0.25,0.25,0,4,,1,,,0,0,0,1,0,0,0,0,0,0,0,1
13,1,3,0,0,6,3,2,2.16666666666667,0.166666666666667,0.5,0,0,1,0.5,0.333333333333333,0,6,,,,,0,0,0,1,1,0,0,0,0,0,0,2
10,1,1,0,0,8,0,2,1.66666666666667,0.166666666666667,0.166666666666667,0,0,1.33333333333333,0,0.333333333333333,0,6,,1,,,0,0,1,0,0,0,0,0,0,0,0,1
3989,109,1580,18,601,1590,91,61,17.1201716738197,0.467811158798283,6.78111587982833,0.0772532188841201,2.5793991416309,6.82403433476395,0.390557939914163,0.261802575107296,1,233,25,1,,,0,0,1,1,1,0,0,1,1,0,0,5
26,1,8,0,3,14,0,0,1.85714285714286,0.0714285714285714,0.571428571428571,0,0.214285714285714,1,0,0,0,14,,1,126,,0,1,0,1,1,0,0,0,0,0,0,3
652,55,45,0,215,332,5,13,7.76190476190476,0.654761904761905,0.535714285714286,0,2.55952380952381,3.95238095238095,0.0595238095238095,0.154761904761905,1,84,25,,,22,0,1,0,1,1,0,0,1,0,1,0,5
101,2,45,0,16,36,2,0,14.4285714285714,0.285714285714286,6.42857142857143,0,2.28571428571429,5.14285714285714,0.285714285714286,0,0,7,45,,,16,0,1,0,0,1,0,0,1,0,1,0,4
626,12,207,3,93,298,13,2,11.1785714285714,0.214285714285714,3.69642857142857,0.0535714285714285,1.66071428571429,5.32142857142857,0.232142857142857,0.0357142857142857,1,56,,1,,7,0,0,0,1,1,0,1,1,0,0,0,4
39,3,3,0,24,9,0,0,1.95,0.15,0.15,0,1.2,0.45,0,0,0,20,,1,,,0,0,0,1,0,0,0,0,0,0,0,1
10,0,0,0,1,9,0,0,1.66666666666667,0,0,0,0.166666666666667,1.5,0,0,0,6,,1,,,0,0,1,1,0,0,0,0,0,0,0,2
19,4,1,0,3,8,3,0,2.375,0.5,0.125,0,0.375,1,0.375,0,0,8,25,1,,,0,0,0,0,1,0,0,0,0,0,0,1
16,1,5,0,3,7,0,0,1.77777777777778,0.111111111111111,0.555555555555556,0,0.333333333333333,0.777777777777778,0,0,0,9,45,,,,0,0,0,0,1,0,0,0,0,0,0,1
140,10,8,1,27,72,22,26,3.11111111111111,0.222222222222222,0.177777777777778,0.0222222222222222,0.6,1.6,0.488888888888889,0.577777777777778,1,45,,1,40,,0,1,0,1,1,0,0,0,1,1,0,5
29,0,12,0,4,12,1,6,4.14285714285714,0,1.71428571428571,0,0.571428571428571,1.71428571428571,0.142857142857143,0.857142857142857,0,7,45,0,,,0,0,0,0,1,0,0,0,0,0,0,1
80,5,27,0,15,33,0,4,5.33333333333333,0.333333333333333,1.8,0,1,2.2,0,0.266666666666667,0,15,,1,,11,0,1,0,1,1,0,0,0,1,0,0,4
1010,31,381,4,158,419,17,6,17.1186440677966,0.525423728813559,6.45762711864407,0.0677966101694915,2.67796610169492,7.10169491525424,0.288135593220339,0.101694915254237,0,59,45,,,18,0,1,1,1,1,0,1,1,1,0,1,8
141,24,26,1,28,53,9,4,7.05,1.2,1.3,0.05,1.4,2.65,0.45,0.2,0,20,,1,,,0,1,0,1,1,0,1,1,0,1,0,6
30,1,7,0,5,16,1,0,1.76470588235294,0.0588235294117647,0.411764705882353,0,0.294117647058823,0.941176470588235,0.0588235294117647,0,1,17,,0,,,0,0,0,0,0,0,0,1,0,0,0,1
3,0,1,0,0,1,1,1,1.5,0,0.5,0,0,0.5,0.5,0.5,0,2,,,,3,0,1,0,0,0,0,0,0,0,0,0,1
76,5,23,2,12,29,5,20,3.16666666666667,0.208333333333333,0.958333333333333,0.0833333333333333,0.5,1.20833333333333,0.208333333333333,0.833333333333333,0,24,,,300,16,0,0,0,1,0,0,0,0,1,0,0,2
94,4,25,1,12,49,3,3,3.24137931034483,0.137931034482759,0.862068965517241,0.0344827586206896,0.413793103448276,1.68965517241379,0.103448275862069,0.103448275862069,0,29,25,1,150,7,0,1,0,1,1,0,0,0,0,0,0,3
34,2,4,0,0,26,2,12,3.77777777777778,0.222222222222222,0.444444444444444,0,0,2.88888888888889,0.222222222222222,1.33333333333333,0,9,,,,,0,0,0,1,1,0,0,1,0,0,0,3
24,1,4,0,9,8,2,3,1.84615384615385,0.0769230769230769,0.307692307692308,0,0.692307692307692,0.615384615384615,0.153846153846154,0.230769230769231,0,13,25,1,,20,0,1,0,0,1,0,0,1,1,1,0,5
31,0,7,0,5,19,0,2,1.82352941176471,0,0.411764705882353,0,0.294117647058823,1.11764705882353,0,0.117647058823529,0,17,25,1,,,0,1,1,1,1,0,0,0,0,0,0,4
205,9,94,1,33,54,14,2,3.47457627118644,0.152542372881356,1.59322033898305,0.0169491525423728,0.559322033898305,0.915254237288135,0.23728813559322,0.0338983050847457,0,59,,,,2,0,1,1,1,1,1,1,0,1,0,0,7
3650,156,1303,8,730,1401,52,17,22.6708074534161,0.968944099378882,8.09316770186335,0.0496894409937888,4.53416149068323,8.70186335403727,0.322981366459627,0.105590062111801,1,161,,0,,,0,0,1,0,1,0,0,0,0,0,0,2
8,0,0,0,0,7,1,2,1.6,0,0,0,0,1.4,0.2,0.4,0,5,,1,,,0,1,0,1,0,0,0,1,0,0,0,3
48,2,2,2,8,32,2,4,2.82352941176471,0.117647058823529,0.117647058823529,0.117647058823529,0.470588235294118,1.88235294117647,0.117647058823529,0.235294117647059,1,17,,1,300,20,0,1,0,1,0,0,0,0,1,0,0,3
100,9,22,0,17,43,9,1,3.7037037037037,0.333333333333333,0.814814814814815,0,0.62962962962963,1.59259259259259,0.333333333333333,0.037037037037037,0,27,45,1,300,,0,1,0,1,1,0,0,1,1,1,1,7
17,1,4,0,4,7,1,1,1.41666666666667,0.0833333333333333,0.333333333333333,0,0.333333333333333,0.583333333333333,0.0833333333333333,0.0833333333333333,0,12,45,1,,,0,0,0,1,1,0,0,0,0,0,0,2
336,4,174,6,53,89,10,0,4.8695652173913,0.0579710144927536,2.52173913043478,0.0869565217391304,0.768115942028985,1.28985507246377,0.144927536231884,0,1,69,,1,,,0,0,1,1,1,0,1,0,0,0,0,4
709,18,304,9,106,219,53,31,17.725,0.45,7.6,0.225,2.65,5.475,1.325,0.775,0,40,35,0,,,0,0,1,1,1,1,1,1,0,0,0,6
385,43,108,16,68,130,20,105,7.12962962962963,0.796296296296296,2,0.296296296296296,1.25925925925926,2.40740740740741,0.37037037037037,1.94444444444444,0,54,,1,,,0,0,0,1,1,0,0,0,1,0,0,3
23,3,2,1,4,13,0,7,3.83333333333333,0.5,0.333333333333333,0.166666666666667,0.666666666666667,2.16666666666667,0,1.16666666666667,0,6,45,1,,20,0,1,0,1,0,0,0,0,0,0,0,2
5,0,1,0,0,3,1,0,1.66666666666667,0,0.333333333333333,0,0,1,0.333333333333333,0,1,3,,,,,0,0,0,0,1,0,0,0,0,0,0,1
14,1,7,0,0,6,0,0,1.75,0.125,0.875,0,0,0.75,0,0,0,8,,,,,0,1,0,1,1,0,0,1,1,0,0,5
19,0,13,0,2,3,1,0,1.1875,0,0.8125,0,0.125,0.1875,0.0625,0,0,16,,1,,1,0,0,0,1,0,0,0,0,0,0,0,1
8,0,1,0,3,3,1,0,1.14285714285714,0,0.142857142857143,0,0.428571428571429,0.428571428571429,0.142857142857143,0,0,7,,0,,,0,0,0,1,0,0,0,0,0,0,0,1
5,0,0,0,0,5,0,4,2.5,0,0,0,0,2.5,0,2,0,2,45,1,,,0,1,0,1,0,1,0,0,0,0,0,3
1218,40,404,4,264,420,86,12,14.5,0.476190476190476,4.80952380952381,0.0476190476190476,3.14285714285714,5,1.02380952380952,0.142857142857143,0,84,,1,,11,0,0,0,1,1,0,0,0,0,0,0,2
22,0,13,0,3,6,0,0,1.69230769230769,0,1,0,0.230769230769231,0.461538461538462,0,0,0,13,,1,29,,0,1,0,1,1,0,0,0,0,0,0,3
4,1,2,0,0,1,0,0,1,0.25,0.5,0,0,0.25,0,0,1,4,,,,,0,0,0,0,1,0,0,0,0,0,0,1
30,2,6,1,7,13,1,3,2.30769230769231,0.153846153846154,0.461538461538462,0.0769230769230769,0.538461538461538,1,0.0769230769230769,0.230769230769231,0,13,,1,,3,0,1,0,1,0,0,0,0,1,0,0,3
21,1,13,0,2,4,1,0,2.625,0.125,1.625,0,0.25,0.5,0.125,0,0,8,,1,,,0,0,0,1,1,0,0,0,0,0,0,2
262,7,69,2,9,167,8,7,4.59649122807018,0.12280701754386,1.21052631578947,0.0350877192982456,0.157894736842105,2.92982456140351,0.140350877192982,0.12280701754386,0,57,35,,127,,0,1,1,1,1,0,1,1,1,0,0,7
2469,135,1309,4,200,811,10,88,26.2659574468085,1.43617021276596,13.9255319148936,0.0425531914893617,2.12765957446808,8.62765957446809,0.106382978723404,0.936170212765957,0,94,,0,,15,0,0,0,0,1,0,0,0,0,0,0,1
1049,89,479,16,108,335,22,0,8.96581196581197,0.760683760683761,4.09401709401709,0.136752136752137,0.923076923076923,2.86324786324786,0.188034188034188,0,0,117,25,0,,3,0,1,0,1,1,0,1,1,1,0,0,6
10,1,3,0,2,3,1,0,2.5,0.25,0.75,0,0.5,0.75,0.25,0,0,4,45,1,,,0,0,0,0,1,0,0,0,0,0,0,1
79,11,19,2,11,34,2,5,2.25714285714286,0.314285714285714,0.542857142857143,0.0571428571428571,0.314285714285714,0.971428571428571,0.0571428571428571,0.142857142857143,0,35,,,,20,0,0,1,1,1,0,0,0,0,1,0,4
37,0,15,0,2,18,2,3,4.625,0,1.875,0,0.25,2.25,0.25,0.375,0,8,25,1,,2,0,1,0,1,1,0,0,0,0,1,0,4
3,0,0,0,0,2,1,0,1,0,0,0,0,0.666666666666667,0.333333333333333,0,0,3,,,,,0,0,0,1,0,0,0,0,0,0,0,1
66,1,26,0,8,31,0,0,11,0.166666666666667,4.33333333333333,0,1.33333333333333,5.16666666666667,0,0,0,6,,1,,,0,0,0,1,1,0,0,0,0,0,0,2
522,38,92,0,162,223,7,3,5.5531914893617,0.404255319148936,0.978723404255319,0,1.72340425531915,2.37234042553191,0.0744680851063829,0.0319148936170212,0,94,45,0,,,0,0,1,1,0,0,0,0,0,0,0,2
2,1,1,0,0,0,0,0,1,0.5,0.5,0,0,0,0,0,0,2,,1,,,0,0,0,1,0,0,0,0,0,0,0,1
2925,117,1103,12,370,1266,57,77,12.6077586206897,0.504310344827586,4.75431034482759,0.0517241379310344,1.5948275862069,5.45689655172414,0.245689655172414,0.331896551724138,1,232,25,1,,,0,0,0,0,1,0,0,0,0,0,0,1
62,1,24,2,6,25,4,0,3.64705882352941,0.0588235294117647,1.41176470588235,0.117647058823529,0.352941176470588,1.47058823529412,0.235294117647059,0,0,17,35,1,,5,0,1,0,1,1,1,1,0,0,0,0,5
66,2,20,0,8,34,2,0,3.3,0.1,1,0,0.4,1.7,0.1,0,0,20,,1,,,0,0,0,1,1,0,0,0,0,0,0,2
153,9,24,0,40,69,11,13,7.28571428571429,0.428571428571429,1.14285714285714,0,1.90476190476191,3.28571428571429,0.523809523809524,0.619047619047619,0,21,45,0,,,0,1,0,1,0,1,0,0,1,0,0,4
26,1,19,0,1,5,0,0,2.6,0.1,1.9,0,0.1,0.5,0,0,0,10,35,1,,,0,0,0,1,1,1,1,0,0,0,0,4
95,4,20,2,19,41,9,2,3.39285714285714,0.142857142857143,0.714285714285714,0.0714285714285714,0.678571428571429,1.46428571428571,0.321428571428571,0.0714285714285714,0,28,25,,,1,0,1,0,1,1,0,1,1,0,0,0,5
51,4,18,0,5,19,5,2,3.64285714285714,0.285714285714286,1.28571428571429,0,0.357142857142857,1.35714285714286,0.357142857142857,0.142857142857143,0,14,,1,,,0,0,0,1,1,0,0,0,0,0,0,2
536,111,127,6,86,167,39,18,7.14666666666667,1.48,1.69333333333333,0.08,1.14666666666667,2.22666666666667,0.52,0.24,0,75,,1,25,20,0,1,1,1,1,0,1,1,1,0,0,7
17,3,11,0,0,3,0,0,2.42857142857143,0.428571428571429,1.57142857142857,0,0,0.428571428571429,0,0,0,7,45,0,,,0,0,0,1,0,0,0,0,0,0,0,1
273,15,107,0,47,93,11,23,5.35294117647059,0.294117647058823,2.09803921568627,0,0.92156862745098,1.82352941176471,0.215686274509804,0.450980392156863,0,51,25,0,100,10,0,1,1,1,1,0,1,1,1,1,0,8
202,6,104,2,24,59,7,0,3.96078431372549,0.117647058823529,2.03921568627451,0.0392156862745098,0.470588235294118,1.15686274509804,0.137254901960784,0,0,51,,,,,0,1,1,1,1,0,0,1,1,0,0,6
20,1,8,0,2,8,1,0,1.53846153846154,0.0769230769230769,0.615384615384615,0,0.153846153846154,0.615384615384615,0.0769230769230769,0,0,13,35,,,,0,0,0,1,1,0,0,0,0,0,0,2
4,0,2,0,1,1,0,0,4,0,2,0,1,1,0,0,0,1,,,,,0,0,0,0,1,0,0,0,0,0,0,1
49,4,15,0,3,23,4,13,4.08333333333333,0.333333333333333,1.25,0,0.25,1.91666666666667,0.333333333333333,1.08333333333333,0,12,25,,,,0,0,0,1,0,0,0,1,0,0,0,2
89,10,13,0,27,35,4,3,2.06976744186046,0.232558139534884,0.302325581395349,0,0.627906976744186,0.813953488372093,0.0930232558139534,0.0697674418604651,0,43,45,1,,,0,0,0,1,1,0,0,0,0,0,0,2
12,1,2,0,2,7,0,0,2.4,0.2,0.4,0,0.4,1.4,0,0,0,5,,,,,0,1,0,0,0,0,0,0,0,0,0,1
23,2,8,1,1,11,0,2,1.64285714285714,0.142857142857143,0.571428571428571,0.0714285714285714,0.0714285714285714,0.785714285714286,0,0.142857142857143,0,14,35,0,,25,0,0,0,1,0,0,0,0,0,0,0,1
94,13,7,0,46,27,1,48,6.26666666666667,0.866666666666667,0.466666666666667,0,3.06666666666667,1.8,0.0666666666666666,3.2,0,15,45,1,10,,0,1,0,1,1,0,0,0,0,0,0,3
28,5,2,0,5,15,1,1,1.86666666666667,0.333333333333333,0.133333333333333,0,0.333333333333333,1,0.0666666666666666,0.0666666666666666,0,15,,1,,,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,,,400,,0,1,1,1,1,0,1,1,1,0,0,7
16,1,6,0,2,7,0,0,1.33333333333333,0.0833333333333333,0.5,0,0.166666666666667,0.583333333333333,0,0,0,12,45,1,,10,0,0,0,1,1,0,0,0,0,0,0,2
305,27,115,4,37,109,13,3,3.46590909090909,0.306818181818182,1.30681818181818,0.0454545454545454,0.420454545454545,1.23863636363636,0.147727272727273,0.034090909090909,1,88,25,1,,,0,1,0,1,1,0,0,0,0,0,0,3
2,1,1,0,0,0,0,0,1,0.5,0.5,0,0,0,0,0,0,2,,1,,,0,0,1,0,0,0,0,0,0,0,0,1
4,0,0,0,0,4,0,4,4,0,0,0,0,4,0,4,0,1,,1,,,0,1,0,0,0,1,0,0,0,0,0,2
217,11,111,0,36,57,2,4,4.82222222222222,0.244444444444444,2.46666666666667,0,0.8,1.26666666666667,0.0444444444444444,0.0888888888888888,1,45,45,1,,30,0,1,0,1,1,1,0,1,1,1,0,7
33,0,12,0,6,13,2,0,2.2,0,0.8,0,0.4,0.866666666666667,0.133333333333333,0,0,15,25,1,,,0,1,1,1,1,1,0,0,1,0,0,6
31,1,29,0,1,0,0,0,2.81818181818182,0.0909090909090909,2.63636363636364,0,0.0909090909090909,0,0,0,0,11,,0,,,0,0,0,0,0,1,0,0,0,0,0,1
735,67,185,1,193,263,26,138,13.8679245283019,1.26415094339623,3.49056603773585,0.0188679245283018,3.64150943396226,4.9622641509434,0.490566037735849,2.60377358490566,0,53,,0,,15,0,0,0,1,1,0,1,1,1,1,0,6
66,1,28,4,9,21,3,0,3.66666666666667,0.0555555555555555,1.55555555555556,0.222222222222222,0.5,1.16666666666667,0.166666666666667,0,1,18,25,1,,,0,0,0,1,0,0,0,0,0,0,0,1
19,1,5,0,3,10,0,0,1.58333333333333,0.0833333333333333,0.416666666666667,0,0.25,0.833333333333333,0,0,1,12,35,,,,0,0,0,0,1,0,0,0,0,0,0,1
123,6,48,0,15,48,6,0,11.1818181818182,0.545454545454545,4.36363636363636,0,1.36363636363636,4.36363636363636,0.545454545454545,0,0,11,,1,,2,0,0,0,0,1,0,0,0,0,0,0,1
5,0,1,0,1,3,0,3,1.66666666666667,0,0.333333333333333,0,0.333333333333333,1,0,1,0,3,45,1,,,0,1,0,1,0,0,0,0,0,0,0,2
2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,2,,1,,,0,0,0,0,1,0,0,0,0,0,0,1
6,0,2,0,0,4,0,3,2,0,0.666666666666667,0,0,1.33333333333333,0,1,0,3,,1,,,0,1,0,1,0,0,0,1,1,1,0,5
3,0,0,0,0,3,0,2,1.5,0,0,0,0,1.5,0,1,0,2,45,0,,,0,1,0,0,1,0,1,0,0,0,0,3
26,2,3,0,6,15,0,0,1.36842105263158,0.105263157894737,0.157894736842105,0,0.31578947368421,0.789473684210526,0,0,0,19,45,1,,,0,0,0,1,1,0,0,0,0,0,0,2
175,5,32,3,39,83,13,1,10.9375,0.3125,2,0.1875,2.4375,5.1875,0.8125,0.0625,0,16,25,1,,,0,0,1,0,1,0,0,0,0,0,0,2
25,2,9,0,1,12,1,1,2.27272727272727,0.181818181818182,0.818181818181818,0,0.0909090909090909,1.09090909090909,0.0909090909090909,0.0909090909090909,0,11,,,,,0,0,0,1,0,0,0,0,0,0,0,1
18,2,5,0,2,8,1,1,1.28571428571429,0.142857142857143,0.357142857142857,0,0.142857142857143,0.571428571428571,0.0714285714285714,0.0714285714285714,0,14,,,,,0,1,0,0,0,0,0,0,0,0,0,1
4,0,3,0,1,0,0,0,1.33333333333333,0,1,0,0.333333333333333,0,0,0,0,3,25,1,,2,0,0,1,1,0,0,0,0,0,0,0,2
420,20,188,8,71,125,8,6,8.93617021276596,0.425531914893617,4,0.170212765957447,1.51063829787234,2.65957446808511,0.170212765957447,0.127659574468085,1,47,45,0,,18,0,1,0,1,1,0,1,1,0,0,0,5
128,10,46,2,13,53,4,6,3.28205128205128,0.256410256410256,1.17948717948718,0.0512820512820512,0.333333333333333,1.35897435897436,0.102564102564102,0.153846153846154,0,39,25,,30,,0,1,0,1,0,0,0,1,0,0,0,3
42,9,7,0,2,20,4,13,3.81818181818182,0.818181818181818,0.636363636363636,0,0.181818181818182,1.81818181818182,0.363636363636364,1.18181818181818,0,11,45,1,,,0,0,0,0,1,0,0,0,0,0,0,1
