nums,chans,neuts,suss,thOKs,thneus,thnos,numlegends,m_nums,m_chans,m_neuts,m_suss,m_thOKs,m_thneus,m_thnos,m_numlegends,m_toslegends,indegrees,cl2
28,2,9,1,2,10,4,2,2.15384615384615,0.153846153846154,0.692307692307692,0.0769230769230769,0.153846153846154,0.769230769230769,0.307692307692308,0.153846153846154,0,13,4
68,2,15,2,20,27,2,14,5.66666666666667,0.166666666666667,1.25,0.166666666666667,1.66666666666667,2.25,0.166666666666667,1.16666666666667,0,12,4
164,4,59,0,26,64,11,0,14.9090909090909,0.363636363636364,5.36363636363636,0,2.36363636363636,5.81818181818182,1,0,0,11,4
332,15,125,10,39,124,19,4,8.97297297297297,0.405405405405405,3.37837837837838,0.27027027027027,1.05405405405405,3.35135135135135,0.513513513513513,0.108108108108108,0,37,4
4,1,0,0,0,3,0,0,2,0.5,0,0,0,1.5,0,0,0,2,4
34,0,3,0,4,16,11,29,8.5,0,0.75,0,1,4,2.75,7.25,0,4,4
4,0,1,0,0,3,0,2,2,0,0.5,0,0,1.5,0,1,0,2,4
16,0,4,0,4,8,0,0,2.66666666666667,0,0.666666666666667,0,0.666666666666667,1.33333333333333,0,0,0,6,4
22,1,6,0,2,13,0,9,5.5,0.25,1.5,0,0.5,3.25,0,2.25,0,4,4
20,1,6,0,1,11,1,5,2.5,0.125,0.75,0,0.125,1.375,0.125,0.625,0,8,4
5,1,2,0,0,2,0,0,1.66666666666667,0.333333333333333,0.666666666666667,0,0,0.666666666666667,0,0,0,3,4
7,1,1,0,0,5,0,7,7,1,1,0,0,5,0,7,0,1,4
53,5,5,0,8,33,2,16,2.52380952380952,0.238095238095238,0.238095238095238,0,0.380952380952381,1.57142857142857,0.0952380952380952,0.761904761904762,1,21,4
251,8,96,3,55,71,18,0,13.2105263157895,0.421052631578947,5.05263157894737,0.157894736842105,2.89473684210526,3.73684210526316,0.947368421052632,0,0,19,4
44,12,5,1,7,14,5,0,6.28571428571429,1.71428571428571,0.714285714285714,0.142857142857143,1,2,0.714285714285714,0,0,7,4
72,18,4,0,18,32,0,17,2.05714285714286,0.514285714285714,0.114285714285714,0,0.514285714285714,0.914285714285714,0,0.485714285714286,0,35,4
37,2,8,0,8,16,3,0,3.08333333333333,0.166666666666667,0.666666666666667,0,0.666666666666667,1.33333333333333,0.25,0,1,12,4
15,0,3,1,2,7,2,6,3,0,0.6,0.2,0.4,1.4,0.4,1.2,0,5,4
323,8,74,7,48,152,34,7,3.89156626506024,0.0963855421686747,0.891566265060241,0.0843373493975903,0.578313253012048,1.83132530120482,0.409638554216867,0.0843373493975903,0,83,4
52,5,13,0,12,17,5,0,8.66666666666667,0.833333333333333,2.16666666666667,0,2,2.83333333333333,0.833333333333333,0,0,6,4
2,0,0,0,0,1,1,0,1,0,0,0,0,0.5,0.5,0,0,2,4
141,4,64,0,19,48,6,0,14.1,0.4,6.4,0,1.9,4.8,0.6,0,1,10,4
3634,60,1498,13,532,1458,73,8,61.5932203389831,1.01694915254237,25.3898305084746,0.220338983050847,9.01694915254237,24.7118644067797,1.23728813559322,0.135593220338983,1,59,4
60,3,37,3,5,11,1,1,6.66666666666667,0.333333333333333,4.11111111111111,0.333333333333333,0.555555555555556,1.22222222222222,0.111111111111111,0.111111111111111,0,9,4
593,23,264,0,77,216,13,1,9.12307692307692,0.353846153846154,4.06153846153846,0,1.18461538461538,3.32307692307692,0.2,0.0153846153846153,1,65,4
116,19,30,0,21,42,4,0,5.52380952380952,0.904761904761905,1.42857142857143,0,1,2,0.19047619047619,0,1,21,4
36,4,14,0,8,9,1,0,3.27272727272727,0.363636363636364,1.27272727272727,0,0.727272727272727,0.818181818181818,0.0909090909090909,0,0,11,4
13,0,6,0,0,7,0,0,6.5,0,3,0,0,3.5,0,0,0,2,4
35,1,12,0,1,20,1,11,2.69230769230769,0.0769230769230769,0.923076923076923,0,0.0769230769230769,1.53846153846154,0.0769230769230769,0.846153846153846,0,13,4
1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,4
76,5,29,0,15,24,3,0,2.375,0.15625,0.90625,0,0.46875,0.75,0.09375,0,0,32,4
462,19,140,2,69,198,34,20,35.5384615384615,1.46153846153846,10.7692307692308,0.153846153846154,5.30769230769231,15.2307692307692,2.61538461538462,1.53846153846154,0,13,4
2,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,4
11,0,1,0,0,9,1,7,5.5,0,0.5,0,0,4.5,0.5,3.5,0,2,4
310,35,66,0,54,147,8,10,13.4782608695652,1.52173913043478,2.8695652173913,0,2.34782608695652,6.39130434782609,0.347826086956522,0.434782608695652,0,23,4
183,11,47,0,25,90,10,61,9.63157894736842,0.578947368421053,2.47368421052632,0,1.31578947368421,4.73684210526316,0.526315789473684,3.21052631578947,1,19,4
33,2,7,1,4,15,4,0,4.71428571428571,0.285714285714286,1,0.142857142857143,0.571428571428571,2.14285714285714,0.571428571428571,0,0,7,4
48,1,13,1,2,31,0,13,8,0.166666666666667,2.16666666666667,0.166666666666667,0.333333333333333,5.16666666666667,0,2.16666666666667,0,6,4
47,5,11,1,6,21,3,0,2.04347826086957,0.217391304347826,0.478260869565217,0.0434782608695652,0.260869565217391,0.91304347826087,0.130434782608696,0,1,23,4
12,0,2,0,5,5,0,0,4,0,0.666666666666667,0,1.66666666666667,1.66666666666667,0,0,0,3,4
11,0,1,0,1,9,0,11,11,0,1,0,1,9,0,11,0,1,4
12,1,4,0,0,5,2,0,3,0.25,1,0,0,1.25,0.5,0,0,4,4
39,0,13,0,7,19,0,0,5.57142857142857,0,1.85714285714286,0,1,2.71428571428571,0,0,0,7,4
36,2,7,0,11,14,2,2,3.6,0.2,0.7,0,1.1,1.4,0.2,0.2,0,10,4
38,4,6,0,12,16,0,0,2.53333333333333,0.266666666666667,0.4,0,0.8,1.06666666666667,0,0,1,15,4
25,2,9,0,4,10,0,0,8.33333333333333,0.666666666666667,3,0,1.33333333333333,3.33333333333333,0,0,1,3,4
81,11,12,1,13,42,2,12,4.5,0.611111111111111,0.666666666666667,0.0555555555555555,0.722222222222222,2.33333333333333,0.111111111111111,0.666666666666667,1,18,4
36,2,9,3,1,17,4,1,3.27272727272727,0.181818181818182,0.818181818181818,0.272727272727273,0.0909090909090909,1.54545454545455,0.363636363636364,0.0909090909090909,0,11,4
43,2,0,0,32,8,1,0,1.95454545454545,0.0909090909090909,0,0,1.45454545454545,0.363636363636364,0.0454545454545454,0,0,22,4
76,7,30,1,13,20,5,0,4.22222222222222,0.388888888888889,1.66666666666667,0.0555555555555555,0.722222222222222,1.11111111111111,0.277777777777778,0,0,18,4
158,9,40,4,22,72,11,6,3.76190476190476,0.214285714285714,0.952380952380952,0.0952380952380952,0.523809523809524,1.71428571428571,0.261904761904762,0.142857142857143,0,42,4
7,0,0,0,0,7,0,0,1,0,0,0,0,1,0,0,1,7,4
8,2,1,0,3,2,0,0,1,0.25,0.125,0,0.375,0.25,0,0,0,8,4
152,8,56,7,32,35,14,1,6.60869565217391,0.347826086956522,2.43478260869565,0.304347826086956,1.39130434782609,1.52173913043478,0.608695652173913,0.0434782608695652,0,23,4
30,2,16,0,3,9,0,0,3.75,0.25,2,0,0.375,1.125,0,0,0,8,4
93,5,27,1,10,46,4,6,4.04347826086957,0.217391304347826,1.17391304347826,0.0434782608695652,0.434782608695652,2,0.173913043478261,0.260869565217391,0,23,4
118,4,42,2,17,50,3,0,8.42857142857143,0.285714285714286,3,0.142857142857143,1.21428571428571,3.57142857142857,0.214285714285714,0,0,14,4
30,3,16,0,2,8,1,0,3,0.3,1.6,0,0.2,0.8,0.1,0,0,10,4
113,3,46,1,22,34,7,0,3.32352941176471,0.088235294117647,1.35294117647059,0.0294117647058823,0.647058823529412,1,0.205882352941176,0,0,34,4
35,2,15,2,11,5,0,0,3.5,0.2,1.5,0.2,1.1,0.5,0,0,0,10,4
4,0,1,0,0,3,0,4,4,0,1,0,0,3,0,4,0,1,4
24,0,9,0,4,9,2,2,4.8,0,1.8,0,0.8,1.8,0.4,0.4,0,5,4
36,11,3,1,8,12,1,0,2.25,0.6875,0.1875,0.0625,0.5,0.75,0.0625,0,0,16,4
14,0,2,0,0,12,0,12,7,0,1,0,0,6,0,6,0,2,4
71,6,33,0,11,15,6,0,3.38095238095238,0.285714285714286,1.57142857142857,0,0.523809523809524,0.714285714285714,0.285714285714286,0,0,21,4
1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,4
939,19,337,4,130,385,64,22,22.3571428571429,0.452380952380952,8.02380952380952,0.0952380952380952,3.0952380952381,9.16666666666667,1.52380952380952,0.523809523809524,1,42,4
112,3,31,1,15,52,10,4,8.61538461538462,0.230769230769231,2.38461538461538,0.0769230769230769,1.15384615384615,4,0.769230769230769,0.307692307692308,0,13,4
20,0,5,1,2,11,1,0,2.22222222222222,0,0.555555555555556,0.111111111111111,0.222222222222222,1.22222222222222,0.111111111111111,0,1,9,4
71,1,50,3,7,8,2,0,3.22727272727273,0.0454545454545454,2.27272727272727,0.136363636363636,0.318181818181818,0.363636363636364,0.0909090909090909,0,0,22,4
35,0,10,3,5,11,6,7,2.91666666666667,0,0.833333333333333,0.25,0.416666666666667,0.916666666666667,0.5,0.583333333333333,0,12,4
30,1,10,0,3,14,2,4,3.33333333333333,0.111111111111111,1.11111111111111,0,0.333333333333333,1.55555555555556,0.222222222222222,0.444444444444444,0,9,4
11,0,1,0,2,8,0,4,3.66666666666667,0,0.333333333333333,0,0.666666666666667,2.66666666666667,0,1.33333333333333,0,3,4
979,18,496,4,79,356,26,0,31.5806451612903,0.580645161290323,16,0.129032258064516,2.54838709677419,11.4838709677419,0.838709677419355,0,1,31,4
2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,2,4
2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,2,4
12,2,3,0,1,6,0,3,2.4,0.4,0.6,0,0.2,1.2,0,0.6,0,5,4
12,3,0,0,1,6,2,5,3,0.75,0,0,0.25,1.5,0.5,1.25,0,4,4
1872,31,951,9,267,571,43,15,28.3636363636364,0.46969696969697,14.4090909090909,0.136363636363636,4.04545454545455,8.65151515151515,0.651515151515152,0.227272727272727,0,66,4
17,0,3,0,0,12,2,16,8.5,0,1.5,0,0,6,1,8,0,2,4
12,0,6,0,1,2,3,0,3,0,1.5,0,0.25,0.5,0.75,0,0,4,4
3,0,0,0,1,2,0,0,3,0,0,0,1,2,0,0,0,1,4
17,0,2,0,2,13,0,0,1.41666666666667,0,0.166666666666667,0,0.166666666666667,1.08333333333333,0,0,0,12,4
9,0,2,0,2,5,0,0,1.5,0,0.333333333333333,0,0.333333333333333,0.833333333333333,0,0,0,6,4
3,1,0,0,1,1,0,0,1,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0,0,1,3,4
355,17,121,0,74,135,8,0,9.1025641025641,0.435897435897436,3.1025641025641,0,1.8974358974359,3.46153846153846,0.205128205128205,0,0,39,4
127,4,49,0,19,49,6,0,6.04761904761905,0.19047619047619,2.33333333333333,0,0.904761904761905,2.33333333333333,0.285714285714286,0,0,21,4
74,6,12,1,15,35,5,0,2.3125,0.1875,0.375,0.03125,0.46875,1.09375,0.15625,0,0,32,4
40,14,2,1,7,13,3,0,2.35294117647059,0.823529411764706,0.117647058823529,0.0588235294117647,0.411764705882353,0.764705882352941,0.176470588235294,0,0,17,4
6,1,1,0,1,3,0,0,1.2,0.2,0.2,0,0.2,0.6,0,0,0,5,4
5,0,1,0,0,3,1,0,1.66666666666667,0,0.333333333333333,0,0,1,0.333333333333333,0,1,3,4
10,0,2,0,2,6,0,0,1.66666666666667,0,0.333333333333333,0,0.333333333333333,1,0,0,0,6,4
41,6,5,2,2,22,4,4,2.41176470588235,0.352941176470588,0.294117647058823,0.117647058823529,0.117647058823529,1.29411764705882,0.235294117647059,0.235294117647059,0,17,4
17,0,0,0,1,15,1,17,17,0,0,0,1,15,1,17,0,1,4
59,6,19,3,9,18,4,0,2.68181818181818,0.272727272727273,0.863636363636364,0.136363636363636,0.409090909090909,0.818181818181818,0.181818181818182,0,1,22,4
6,0,0,0,0,6,0,4,2,0,0,0,0,2,0,1.33333333333333,0,3,4
212,12,74,1,20,96,9,2,6.42424242424242,0.363636363636364,2.24242424242424,0.0303030303030303,0.606060606060606,2.90909090909091,0.272727272727273,0.0606060606060606,0,33,4
210,3,67,4,30,82,24,4,10.5,0.15,3.35,0.2,1.5,4.1,1.2,0.2,0,20,4
1088,53,525,12,151,294,53,169,19.4285714285714,0.946428571428571,9.375,0.214285714285714,2.69642857142857,5.25,0.946428571428571,3.01785714285714,0,56,4
1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4
13,0,0,0,6,5,2,7,2.16666666666667,0,0,0,1,0.833333333333333,0.333333333333333,1.16666666666667,0,6,4
24,0,8,0,5,11,0,4,3.42857142857143,0,1.14285714285714,0,0.714285714285714,1.57142857142857,0,0.571428571428571,0,7,4
23,2,4,0,2,15,0,0,2.09090909090909,0.181818181818182,0.363636363636364,0,0.181818181818182,1.36363636363636,0,0,0,11,4
6,2,1,0,2,1,0,0,1.2,0.4,0.2,0,0.4,0.2,0,0,0,5,4
83,3,23,2,6,48,1,0,2.24324324324324,0.081081081081081,0.621621621621622,0.054054054054054,0.162162162162162,1.2972972972973,0.027027027027027,0,0,37,4
18,0,5,0,2,8,3,2,4.5,0,1.25,0,0.5,2,0.75,0.5,0,4,4
112,4,37,0,9,54,8,4,5.33333333333333,0.19047619047619,1.76190476190476,0,0.428571428571429,2.57142857142857,0.380952380952381,0.19047619047619,0,21,4
12,1,4,0,1,6,0,0,2,0.166666666666667,0.666666666666667,0,0.166666666666667,1,0,0,1,6,4
8,0,1,0,2,3,2,1,2,0,0.25,0,0.5,0.75,0.5,0.25,0,4,4
3,1,1,0,0,1,0,0,1,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,0,0,3,4
4,0,1,0,0,3,0,0,1.33333333333333,0,0.333333333333333,0,0,1,0,0,0,3,4
1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,4
54,4,17,0,7,23,3,4,2.45454545454545,0.181818181818182,0.772727272727273,0,0.318181818181818,1.04545454545455,0.136363636363636,0.181818181818182,0,22,4
43,8,14,0,7,13,1,0,1.95454545454545,0.363636363636364,0.636363636363636,0,0.318181818181818,0.590909090909091,0.0454545454545454,0,1,22,4
17,9,3,0,1,3,1,0,3.4,1.8,0.6,0,0.2,0.6,0.2,0,0,5,4
178,12,63,0,29,69,5,6,8.47619047619048,0.571428571428571,3,0,1.38095238095238,3.28571428571429,0.238095238095238,0.285714285714286,0,21,4
28,1,13,0,3,7,4,0,2,0.0714285714285714,0.928571428571429,0,0.214285714285714,0.5,0.285714285714286,0,0,14,4
93,11,20,1,19,39,3,8,4.65,0.55,1,0.05,0.95,1.95,0.15,0.4,0,20,4
44,1,12,0,6,23,2,0,7.33333333333333,0.166666666666667,2,0,1,3.83333333333333,0.333333333333333,0,0,6,4
39,1,7,0,16,14,1,7,3.25,0.0833333333333333,0.583333333333333,0,1.33333333333333,1.16666666666667,0.0833333333333333,0.583333333333333,0,12,4
101,2,27,3,17,47,5,0,2.72972972972973,0.054054054054054,0.72972972972973,0.081081081081081,0.45945945945946,1.27027027027027,0.135135135135135,0,0,37,4
159,4,44,0,29,69,13,128,15.9,0.4,4.4,0,2.9,6.9,1.3,12.8,0,10,4
129,0,59,0,24,38,8,0,21.5,0,9.83333333333333,0,4,6.33333333333333,1.33333333333333,0,0,6,4
2,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,0,1,4
584,54,208,3,107,182,30,0,7.39240506329114,0.683544303797468,2.63291139240506,0.0379746835443038,1.35443037974684,2.30379746835443,0.379746835443038,0,0,79,4
13,1,3,2,3,4,0,0,2.16666666666667,0.166666666666667,0.5,0.333333333333333,0.5,0.666666666666667,0,0,0,6,4
36,5,7,1,7,14,2,1,1.8,0.25,0.35,0.05,0.35,0.7,0.1,0.05,0,20,4
7,1,1,0,0,5,0,1,1.4,0.2,0.2,0,0,1,0,0.2,0,5,4
1674,34,634,5,198,774,29,2,21.7402597402597,0.441558441558442,8.23376623376623,0.0649350649350649,2.57142857142857,10.0519480519481,0.376623376623377,0.0259740259740259,1,77,4
3,0,0,0,0,3,0,3,3,0,0,0,0,3,0,3,0,1,4
73,10,13,0,10,37,3,42,9.125,1.25,1.625,0,1.25,4.625,0.375,5.25,0,8,4
23,2,6,1,2,12,0,2,1.76923076923077,0.153846153846154,0.461538461538462,0.0769230769230769,0.153846153846154,0.923076923076923,0,0.153846153846154,0,13,4
47,0,11,0,6,28,2,22,3.61538461538462,0,0.846153846153846,0,0.461538461538462,2.15384615384615,0.153846153846154,1.69230769230769,0,13,4
7,0,1,1,1,3,1,0,1.75,0,0.25,0.25,0.25,0.75,0.25,0,0,4,4
19,5,4,1,2,5,2,0,1.46153846153846,0.384615384615385,0.307692307692308,0.0769230769230769,0.153846153846154,0.384615384615385,0.153846153846154,0,0,13,4
39,2,7,0,15,15,0,0,1.56,0.08,0.28,0,0.6,0.6,0,0,0,25,4
675,8,215,4,32,398,18,2,16.0714285714286,0.19047619047619,5.11904761904762,0.0952380952380952,0.761904761904762,9.47619047619048,0.428571428571429,0.0476190476190476,0,42,4
1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,4
2,0,1,0,0,0,1,0,2,0,1,0,0,0,1,0,0,1,4
425,62,94,1,78,164,26,2,9.04255319148936,1.31914893617021,2,0.0212765957446808,1.65957446808511,3.48936170212766,0.553191489361702,0.0425531914893617,0,47,4
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,4
18,1,1,0,6,10,0,3,1.38461538461538,0.0769230769230769,0.0769230769230769,0,0.461538461538462,0.769230769230769,0,0.230769230769231,0,13,4
4,1,1,0,0,2,0,0,1,0.25,0.25,0,0,0.5,0,0,0,4,4
25,4,6,0,2,8,5,1,2.08333333333333,0.333333333333333,0.5,0,0.166666666666667,0.666666666666667,0.416666666666667,0.0833333333333333,0,12,4
97,6,29,0,15,39,8,2,6.46666666666667,0.4,1.93333333333333,0,1,2.6,0.533333333333333,0.133333333333333,0,15,4
5,1,1,0,1,2,0,0,1.66666666666667,0.333333333333333,0.333333333333333,0,0.333333333333333,0.666666666666667,0,0,0,3,4
29,2,9,0,5,10,3,3,3.625,0.25,1.125,0,0.625,1.25,0.375,0.375,0,8,4
83,6,1,0,34,42,0,9,4.15,0.3,0.05,0,1.7,2.1,0,0.45,0,20,4
9,1,2,0,2,4,0,2,1.5,0.166666666666667,0.333333333333333,0,0.333333333333333,0.666666666666667,0,0.333333333333333,0,6,4
3,0,1,0,0,2,0,2,1.5,0,0.5,0,0,1,0,1,0,2,4
81,10,28,2,20,21,0,0,10.125,1.25,3.5,0.25,2.5,2.625,0,0,0,8,4
67,4,13,0,27,20,3,27,5.58333333333333,0.333333333333333,1.08333333333333,0,2.25,1.66666666666667,0.25,2.25,0,12,4
29,2,8,3,4,11,1,2,1.93333333333333,0.133333333333333,0.533333333333333,0.2,0.266666666666667,0.733333333333333,0.0666666666666666,0.133333333333333,0,15,4
43,4,5,0,21,11,2,0,2.04761904761905,0.19047619047619,0.238095238095238,0,1,0.523809523809524,0.0952380952380952,0,0,21,4
237,3,91,2,9,127,5,5,18.2307692307692,0.230769230769231,7,0.153846153846154,0.692307692307692,9.76923076923077,0.384615384615385,0.384615384615385,0,13,4
182,30,59,3,27,54,9,0,6.5,1.07142857142857,2.10714285714286,0.107142857142857,0.964285714285714,1.92857142857143,0.321428571428571,0,0,28,4
4,1,1,0,0,2,0,1,1,0.25,0.25,0,0,0.5,0,0.25,0,4,4
6,0,2,0,1,2,1,0,1.5,0,0.5,0,0.25,0.5,0.25,0,0,4,4
5,0,0,0,0,5,0,2,2.5,0,0,0,0,2.5,0,1,0,2,4
73,1,26,2,11,32,1,0,5.61538461538462,0.0769230769230769,2,0.153846153846154,0.846153846153846,2.46153846153846,0.0769230769230769,0,1,13,4
5,0,2,0,2,1,0,0,1.66666666666667,0,0.666666666666667,0,0.666666666666667,0.333333333333333,0,0,1,3,4
35,0,21,0,5,8,1,0,3.18181818181818,0,1.90909090909091,0,0.454545454545454,0.727272727272727,0.0909090909090909,0,0,11,4
9,0,0,0,0,9,0,9,9,0,0,0,0,9,0,9,0,1,4
7,0,3,0,4,0,0,0,1.16666666666667,0,0.5,0,0.666666666666667,0,0,0,0,6,4
5,0,0,0,0,5,0,2,1.66666666666667,0,0,0,0,1.66666666666667,0,0.666666666666667,0,3,4
56,4,23,1,3,24,1,0,2.24,0.16,0.92,0.04,0.12,0.96,0.04,0,1,25,4
19,1,1,0,3,14,0,5,1.58333333333333,0.0833333333333333,0.0833333333333333,0,0.25,1.16666666666667,0,0.416666666666667,1,12,4
7,1,4,0,0,2,0,0,1.75,0.25,1,0,0,0.5,0,0,0,4,4
4,0,1,0,1,2,0,0,2,0,0.5,0,0.5,1,0,0,0,2,4
58,13,24,1,4,14,2,8,2.9,0.65,1.2,0.05,0.2,0.7,0.1,0.4,0,20,4
5,0,0,0,2,3,0,1,1.66666666666667,0,0,0,0.666666666666667,1,0,0.333333333333333,1,3,4
2481,56,1023,15,417,803,167,7,41.35,0.933333333333333,17.05,0.25,6.95,13.3833333333333,2.78333333333333,0.116666666666667,0,60,4
115,2,56,0,18,35,4,0,4.79166666666667,0.0833333333333333,2.33333333333333,0,0.75,1.45833333333333,0.166666666666667,0,0,24,4
4,0,0,0,0,3,1,1,1.33333333333333,0,0,0,0,1,0.333333333333333,0.333333333333333,0,3,4
40,4,15,1,5,11,4,0,2.5,0.25,0.9375,0.0625,0.3125,0.6875,0.25,0,1,16,4
7,0,1,1,1,4,0,0,1.16666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0.666666666666667,0,0,0,6,4
20,0,6,1,2,9,2,0,2,0,0.6,0.1,0.2,0.9,0.2,0,0,10,4
61,4,20,0,11,23,3,1,3.8125,0.25,1.25,0,0.6875,1.4375,0.1875,0.0625,0,16,4
20,0,0,0,5,15,0,0,2.5,0,0,0,0.625,1.875,0,0,0,8,4
10,0,1,0,4,5,0,1,2,0,0.2,0,0.8,1,0,0.2,0,5,4
28,4,5,0,6,13,0,0,3.11111111111111,0.444444444444444,0.555555555555556,0,0.666666666666667,1.44444444444444,0,0,0,9,4
24,0,9,0,2,12,1,0,3,0,1.125,0,0.25,1.5,0.125,0,0,8,4
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,4
73,9,23,1,9,23,8,1,5.61538461538462,0.692307692307692,1.76923076923077,0.0769230769230769,0.692307692307692,1.76923076923077,0.615384615384615,0.0769230769230769,0,13,4
8,1,3,0,0,4,0,0,1.33333333333333,0.166666666666667,0.5,0,0,0.666666666666667,0,0,1,6,4
34,5,1,0,9,19,0,0,2.125,0.3125,0.0625,0,0.5625,1.1875,0,0,0,16,4
135,23,34,1,25,45,7,3,5,0.851851851851852,1.25925925925926,0.037037037037037,0.925925925925926,1.66666666666667,0.259259259259259,0.111111111111111,1,27,4
9,3,2,0,0,4,0,2,1.5,0.5,0.333333333333333,0,0,0.666666666666667,0,0.333333333333333,0,6,4
537,28,186,2,71,229,21,0,10.3269230769231,0.538461538461538,3.57692307692308,0.0384615384615384,1.36538461538462,4.40384615384615,0.403846153846154,0,1,52,4
6,0,0,0,5,1,0,1,1.5,0,0,0,1.25,0.25,0,0.25,0,4,4
2188,74,905,12,298,793,106,2,30.3888888888889,1.02777777777778,12.5694444444444,0.166666666666667,4.13888888888889,11.0138888888889,1.47222222222222,0.0277777777777777,0,72,4
2,0,0,0,0,2,0,2,2,0,0,0,0,2,0,2,0,1,4
6,6,0,0,0,0,0,0,1.2,1.2,0,0,0,0,0,0,0,5,4
28,0,12,0,3,13,0,0,3.11111111111111,0,1.33333333333333,0,0.333333333333333,1.44444444444444,0,0,0,9,4
23,2,6,0,6,9,0,0,2.3,0.2,0.6,0,0.6,0.9,0,0,0,10,4
29,2,6,1,11,8,1,0,2.9,0.2,0.6,0.1,1.1,0.8,0.1,0,0,10,4
45,3,16,0,7,19,0,0,2.25,0.15,0.8,0,0.35,0.95,0,0,0,20,4
73,3,25,0,16,24,5,0,14.6,0.6,5,0,3.2,4.8,1,0,0,5,4
222,5,66,1,34,103,13,27,22.2,0.5,6.6,0.1,3.4,10.3,1.3,2.7,0,10,4
122,12,36,1,17,47,9,0,3.93548387096774,0.387096774193548,1.16129032258065,0.032258064516129,0.548387096774194,1.51612903225806,0.290322580645161,0,0,31,4
61,1,29,2,3,22,4,2,5.08333333333333,0.0833333333333333,2.41666666666667,0.166666666666667,0.25,1.83333333333333,0.333333333333333,0.166666666666667,0,12,4
41,0,10,0,3,25,3,0,6.83333333333333,0,1.66666666666667,0,0.5,4.16666666666667,0.5,0,0,6,4
15,0,0,0,9,4,2,0,1.875,0,0,0,1.125,0.5,0.25,0,0,8,4
28,1,15,0,3,9,0,7,1.75,0.0625,0.9375,0,0.1875,0.5625,0,0.4375,0,16,4
428,25,85,1,118,183,16,0,3.85585585585586,0.225225225225225,0.765765765765766,0.009009009009009,1.06306306306306,1.64864864864865,0.144144144144144,0,0,111,4
35,2,8,0,5,18,2,2,2.91666666666667,0.166666666666667,0.666666666666667,0,0.416666666666667,1.5,0.166666666666667,0.166666666666667,0,12,4
354,22,126,1,65,125,15,0,7.86666666666667,0.488888888888889,2.8,0.0222222222222222,1.44444444444444,2.77777777777778,0.333333333333333,0,0,45,4
23,1,9,0,3,9,1,0,2.09090909090909,0.0909090909090909,0.818181818181818,0,0.272727272727273,0.818181818181818,0.0909090909090909,0,0,11,4
7,0,0,0,1,5,1,0,1.75,0,0,0,0.25,1.25,0.25,0,0,4,4
2,0,0,0,0,1,1,0,1,0,0,0,0,0.5,0.5,0,0,2,4
2,0,0,0,0,2,0,2,2,0,0,0,0,2,0,2,0,1,4
440,52,147,2,54,176,9,162,9.77777777777778,1.15555555555556,3.26666666666667,0.0444444444444444,1.2,3.91111111111111,0.2,3.6,0,45,4
14,0,4,0,1,7,2,14,14,0,4,0,1,7,2,14,0,1,4
691,122,143,3,141,259,23,63,7.67777777777778,1.35555555555556,1.58888888888889,0.0333333333333333,1.56666666666667,2.87777777777778,0.255555555555555,0.7,0,90,4
110,6,34,1,11,43,15,0,5.23809523809524,0.285714285714286,1.61904761904762,0.0476190476190476,0.523809523809524,2.04761904761905,0.714285714285714,0,0,21,4
154,6,50,0,14,80,4,4,7.33333333333333,0.285714285714286,2.38095238095238,0,0.666666666666667,3.80952380952381,0.19047619047619,0.19047619047619,1,21,4
54,0,30,1,10,10,3,0,4.15384615384615,0,2.30769230769231,0.0769230769230769,0.769230769230769,0.769230769230769,0.230769230769231,0,0,13,4
302,47,93,2,42,111,7,0,11.6153846153846,1.80769230769231,3.57692307692308,0.0769230769230769,1.61538461538462,4.26923076923077,0.269230769230769,0,0,26,4
3,0,2,0,0,1,0,1,1.5,0,1,0,0,0.5,0,0.5,0,2,4
85,6,27,1,23,28,0,0,4.04761904761905,0.285714285714286,1.28571428571429,0.0476190476190476,1.0952380952381,1.33333333333333,0,0,0,21,4
1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4
337,15,106,1,52,156,7,0,9.91176470588235,0.441176470588235,3.11764705882353,0.0294117647058823,1.52941176470588,4.58823529411765,0.205882352941176,0,0,34,4
218,4,113,0,26,69,6,0,27.25,0.5,14.125,0,3.25,8.625,0.75,0,1,8,4
1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,4
1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4
4,0,0,0,0,3,1,0,2,0,0,0,0,1.5,0.5,0,0,2,4
